,location,specific_location,features,bed,bath,toilet,description,price,category,property_code,date_posted/updated,service_level,key_features,detail_description
4384,yaba,Off at finbersAkoka Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3bed room flat,1500000.0,,6EKLQ,"Updated 26 Mar 2021, Added 10 Mar 2021",Furnished Newly Built,"Security
Fast Internet
POP Ceiling
Parking Space
Security doors
All Room Ensuit
Big Compound
3 Bedrooms
New
Furnished",Executive 3ned room flat at Akoka yaba Lagos 1.5m 1½yrs but u are allow to pay 1yr pay the half within months
4410,yaba,Adekunle Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Decent And Spacious Miniflat,700000.0,,3EJPN,"Updated 22 Mar 2021, Added 01 Mar 2021",,1 Bedroom,"A Very Decent & Spacious Mini Flat @ Adekunle, Yaba, Lagos, with 2toilets and Bath, in a block of flats, up floor, well tiled floors, with water heater, POP Ceiling, fitted wardrobes n kitchen cabinets and cupboards, in a gated compound, easy access road to 3rd Mainland bridge, #700k x a year."
4411,yaba,SoboSabo Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Newly built mini flat,800000.0,,2EJYG,"Updated 16 Mar 2021, Added 04 Mar 2021",,1 Bedroom,If u are interested please call this no [redacted]44 Name Prince
4412,yaba,Community RoadAkoka Yaba Lagos,1 beds 1 baths 2 Toilets,1,1,2,Service Miniflat with Open Kitchen,450000.0,,0EHFG,"Updated 15 Mar 2021, Added 15 Feb 2021",Serviced,"1 Bedrooms
Serviced","To Let:

Spacious Service Miniflats with 2Toilets and One Bath, Guest Convenient,POP, Borehole Water, Prepaid Meter and Car Park.
Up Floor Available.
Location: Akoka.
Rent: 450k
Legal Fee: 90k
Agency Fee: 90k
Refundable Caution: 50k
Service Charge: 386,650.00 Per annum"
4413,yaba,Saint Finbarr’s Road Akoka Yaba Lagos,beds 1 baths 1 Toilets,0,1,1,Serivice Selfcontain apartment,550000.0,,2EHFH,"Updated 15 Mar 2021, Added 15 Feb 2021",Serviced,Serviced,"To Let:

Brand New Service Apartments with all room en-suite.
For Corporate Clients Only.
24Hours Power Supply.

It’s designed with you in mind, to give you value for your money, while guaranteeing maximum power supply Via Alternative means, Fitted Aircondition, Kitchen Cabinets, Connection, CCTV Cameras, Wardrobes, Constant Borehole Water, Water Heater.
Washing Machine is Exclusive to service Charge.

(a) Drainage
(b) Street light
(c) Security
(d) Road network and Proximity to
- *University Of Lagos*
- *E-Center*
- *Good Bakery, Fast Foods*
- *3rd Mainland Bridge*

*Selfcontain*
*Rent: 550k per annum
Refundable Caution: 50k
Legal: 70k
Agency: 70k
While *Service charge* is 30k per month. ( 3Months up front).

Location: Saint Finbarr’s Road, Akoka, Yaba."
4414,yaba,...Fola Agoro Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard self-contained,250000.0,,5EKTU,Added 13 Mar 2021,Serviced,"Supermarket Nearby
24 Hours Security
Restaurants Nearby
Drainage System
1 Bedrooms
Serviced","A standard spacious roomselfcon for female, available at folagoro Yaba, with good security and electricity(stand by generator) and easy accessiblity to road. Total package is 300k."
4415,yaba,MoroccoYaba Lagos,3 beds baths Toilets,3,0,0,Decent 3bedroom flat,800000.0,,9EJYJ,"Updated 07 Mar 2021, Added 04 Mar 2021",,3 Bedroom,"Letting

3bedroom flat upstairs at Petit Daho off Morrroco
800k a year rent."
4416,yaba,Ebute Metta Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Roomself,250000.0,,9EJZG,Added 05 Mar 2021,Newly Built,"1 Bedrooms
New","A very big Roomself in.a new building, car parking , water, prepaid in a very secure environment,."
4417,yaba,Olumo onikeOnike Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,New Serviced 2 bedroom apartment,1000000.0,,5EJSK,Added 02 Mar 2021,Serviced,"Security
24 Hours Security
All Room Ensuit
2 Bedrooms
Serviced","Newly built serviced 2 bedroom apartment for 150k service charges
Service charge includes
Cleaning of the compound
Waste disposal
Security ( house and street)
Gen will be on 7pm to 12pm / 6am to 8am daily
Water maintenance
Caution fee"
4418,yaba,Tejuosho Yaba Lagos,beds baths Toilets,0,0,0,Shop for Rent.,400000.0,,9EEF,"Updated 01 Mar 2021, Added 11 Jan 2021",Serviced,Serviced,"Commercial Spaces Available for Rent.

*15sqm (2nd floor=400k, 3rd floor=290k)

Service Charge: N500/sqm.
For more enquiries, contact;
Brickstone Realtor.
T: [redacted]
E: [redacted]"
4419,yaba,Tejuosho Yaba Lagos,beds baths Toilets,0,0,0,Office Space for Rent.,450000.0,,0EEFE,"Updated 01 Mar 2021, Added 11 Jan 2021",Serviced,Serviced,"Commercial Spaces Available for Rent.

* 19sqm (2nd floor=450k, 3rd floor=310k).

Service Charge: N500/sqm.

For more enquiries, contact;
Brickstone Realtor."
4420,yaba,Abule Oja Yaba Lagos,1 beds baths Toilets,1,0,0,Newy built selfcon,300000.0,,1EFXY,"Updated 27 Feb 2021, Added 31 Jan 2021",Newly Built,"1 Bedrooms
New",A standard selfcon at abuleojah in a good everinment with water supply very clean company
4421,yaba, Akoka Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,NEWLY BUILT SELF CONTAIN,350000.0,,8EGWH,"Updated 27 Feb 2021, Added 10 Feb 2021",Newly Built,"1 Bedrooms
New",A newly built selfcon located at akoka yaba with a yearly rent of 350k very nice environment
4422,yaba,Iwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,A room and parlor Apartment,50000.0,,4EFYH,"Updated 27 Feb 2021, Added 31 Jan 2021",Serviced,"1 Bedrooms
Serviced","A service room and parlor apartment esuit with AC bed, fridge water supply and good electricity monthly payment 50k per month"
4423,yaba, Onike Yaba Lagos,2 beds 1 baths 1 Toilets,2,1,1,2bedroom flat,7000000.0,,2EHCT,"Updated 27 Feb 2021, Added 14 Feb 2021",,2 Bedroom,A standard 2bedroom flat located at onike very spacious and gated with fence all-round on a good evnironment with a good water supply and a good electricity supply and tiles
4424,yaba,Alagomeji Yaba Lagos,beds baths Toilets,0,0,0,Selfcon apartment,400000.0,,0EFXZ,"Updated 27 Feb 2021, Added 31 Jan 2021",,,Just out a standard selfcon at Alagomeji very spacious first come first serve inspection will be going on tomorrow morning
4425,yaba,Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,A standard miniflat,450000.0,,5EFZN,"Updated 27 Feb 2021, Added 01 Feb 2021",Newly Built,"1 Bedrooms
New","Spacious 2 units Miniflat behind a duplex At OkoCole 3rd Mainland Court Oba Salisu Estate in a secure close with proximity to Island or mainland with Fitted AC, Wardrobe,Kitchen cabinets & fence round with car park...

450k A year... Working class!!
"
4426,yaba, Fola Agoro Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built mini flat,700000.0,,5EHAZ,"Updated 27 Feb 2021, Added 12 Feb 2021",Newly Built,"1 Bedrooms
New",A newly built miniflat located at off folagoro with good water supply and good electricity supply safy and comfortable environment upstairs in a gated compound first come first serve
4428,yaba,...Onike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly Built SelfContained,300000.0,,5EAYX,"Updated 27 Feb 2021, Added 22 Nov 2020",Newly Built,"1 Bedrooms
New",A standard newly built selfcon spacious and neat gated with good water supply and good electricity suppy fence all round
4429,yaba, Akoka Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,2bedroom flat,800000.0,,4EHET,"Updated 27 Feb 2021, Added 15 Feb 2021",,2 Bedroom,"Renovated 2Bedroom Flat with 2Toilets and 2Baths,
A room En-suite, Tiled Floor, Wardrobes, Screaded wall, Borehole Water, Car Park.
Ground Floor Available.
Community Road, Akoka, Yaba.
Rent: 800k
Legal: 160k
Agency: 160k
Caution: 50k"
4430,yaba,Onike Yaba Lagos,beds baths Toilets,0,0,0,2bedroom flat for rent,7000000.0,,1EHCT,"Updated 27 Feb 2021, Added 14 Feb 2021",,,
4453,yaba, Fola Agoro Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built miniflat,450000.0,,6EFXX,"Updated 27 Feb 2021, Added 31 Jan 2021",Newly Built,"1 Bedrooms
New",A very clean and spacious miniflat off folagoro with good water supply and a good electric supply all units with it's pre paid miters gates compound first come first serve
4454,yaba, Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,miniflat,700000.0,,7EHCT,"Updated 27 Feb 2021, Added 14 Feb 2021",,1 Bedroom,A very nice miniflat available at jibowu 700000# with all nice fitting tiled pop car park prepaid miter gated compound first come first serve
4455,yaba,ChemistAkoka Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Renovated 2 bedroom Blocks of Flats,800000.0,,8EHXC,Added 22 Feb 2021,,2 Bedroom,2 bedroom Blocks of Flats House for rent Chemist Akoka Yaba Lagos
4456,yaba,Ilaje road off st finbarrs roadAkoka Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,1 bedroom flat,400000.0,,8EHDX,Added 15 Feb 2021,Furnished,"1 Bedrooms
Furnished","finished with all round ceramic tiles and screeded walls, nice spotlights and fitted kitchen cabinets. and balcony"
4457,yaba,Borno WayAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 BEDROOMS SERVICED FLAT,1700000.0,,1EHCY,Added 14 Feb 2021,Furnished Serviced,"POP Ceiling
Security
Elevator
Street Lights
Parking Space
24 Hours Security
All Room Ensuit
Drainage System
3 Bedrooms
Serviced
Furnished","3 bedroomd service apartment all ensuites located at 385 Borno way Ebute Metta Lagos. facilities include stand by generator, lift, cleaner, securities, own transformer., all bathrooms has water heater. well furnished kichr
rent is N1,700,000 per annum, commission 10%, agreement 10% service charge N120,000 quarterly, caution deposit N150,000"
4458,yaba,Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,A NEWLY BUILT & TASTEFULLY FINISHED 3BEDROOM FLAT FOR RENT...,850000.0,,5ECXA,"Updated 12 Feb 2021, Added 17 Dec 2020",Newly Built,"3 Bedrooms
New","A NEWLY BUILT & TASTEFULLY FINISHED 3BEDROOM FLAT FOR RENT..
LOCATION: FADEYI,YABA, LAGOS..
PRICE:850,000.."
4459,yaba, Fola Agoro Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,NEWLY BUILT 2BEDROOM FLAT,1500000.0,,1EDFC,"Updated 12 Feb 2021, Added 22 Dec 2020",Newly Built,"2 Bedrooms
New","A NEWLY BUILT & TASTEFULLY FINISHED 2BEDROOM & MINIFLAT FOR RENT... FEATURES ALL ROOMS ENSUITE (UPSTAIRS) A ROOM ENSUITE (DOWNSTAIRS) INTERLOCKED COMPOUND ALL ROUND TILES FENCED & GATED + CAR PARK.. SEPERATE BALCONY WATER HEATER LOCATION:OFF MORROCO ROAD,YABA LAGOS.. PRICE:1.5MILLION & 1.2MILLION RESPECTIVELY.. NOTE: PROJECT STILL ONGOING TO BE COMPLETED BY END OF DECEMBER.."
4460,yaba,...Abule Oja Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard self-contained,65000.0,,2ECXB,"Updated 20 Apr 2021, Added 17 Dec 2020",Serviced,"1 Bedrooms
Serviced","SERVICED & SPACIOUS ROOMSELF FOR RENT..
LOCATION:ABULE OJA,YABA, LAGOS..
PRICE:650K(Per Annum).."
4461,yaba, Jibowu Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,A NEWLY BUILT & TASTEFULLY FINISHED 2BEDROOM FLAT,1200000.0,,6EGJZ,"Updated 12 Feb 2021, Added 05 Feb 2021",Newly Built,"2 Bedrooms
New","A NEWLY BUILT & TASTEFULLY FINISHED 2BEDROOM FLAT FOR RENT..
LOCATION:GLOVER,YABA LAGOS..
PRICE:1.2MILLION(Per Annum)..."
4462,yaba,...Fola Agoro Yaba Lagos,0 beds 1 baths 1 Toilets,0,1,1,MINIFLAT & 2 bedroom flat,1000000.0,,7EELC,"Updated 12 Feb 2021, Added 13 Jan 2021",Newly Built,New,"A NEWLY BUILT & TASTEFULLY FINISHED MINIFLAT &2BEDROOM FLAT FOR RENT..
LOCATION: FOLA-AGORO,YABA LAGOS..
PRICE:1MILLION &1.3MILLION(RESPECTIVELY)"
4463,yaba, Akoka Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 BEDROOM FLAT,650000.0,,7EDGG,"Updated 12 Feb 2021, Added 23 Dec 2020",,3 Bedroom,MASSIVE 3BEDROOM FLAT FOR RENT.. FEATURES UPSTAIRS ALL ROOM ENSUITE WALL WARDROBE PREPAID METER ALL ROUND TILES KITCHEN CABINET MASSIVE KITCHEN + STORE BALCONY CAR PARK ETC.. LOCATION :OSHIFOLARIN AKOKA YABA LAGOS.. PRICE650K(Per Annum) (A YEAR RENT REQUIRED).. AGENCY & AGREEMENT:130K(EACH) CAUTION:50K.. NOTE:EASY ACCESS TO PAKO BUS STOP & ILAJE ROAD..
4464,yaba, Fola Agoro Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,MINIFLAT,1200000.0,,3EDFC,"Updated 12 Feb 2021, Added 22 Dec 2020",Newly Built,"1 Bedrooms
New",A NEWLY BUILT & TASTEFULLY FINISHED MINIFLAT FOR RENT.. LOCATION:OFF MORROCO YABA LAGOS.. PRICE:1.2MILLION(Per Annum) FEATURES ALL ROOMS ENSUITE (UPSTAIRS) A ROOM ENSUITE (DOWNSTAIRS) INTERLOCKED COMPOUND ALL ROUND TILES FENCED & GATED + CAR PARK.. SEPERATE BALCONY WATER HEATER NOTE: PROJECT STILL ONGOING TO BE COMPLETED BY END OF DECEMBER..
4465,yaba,Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3BEDROOM FLAT FOR RENT..,1200000.0,,4EFBE,"Updated 12 Feb 2021, Added 21 Jan 2021",,3 Bedroom,"RELATIVELY NEW 3BEDROOM FLAT FOR RENT..
(ALL NECESSARY FACILITIES IN PLACE)
LOCATION:OFF PEDRO ROAD BARIGA LAGOS..
PRICE:1.2MILLION(Per Annum)...."
4466,yaba,St Agnes Yaba Lagos,1 beds 0 baths 0 Toilets,1,0,0,Very Decent Mini Flat,800000.0,,6EFUN,"Updated 12 Feb 2021, Added 29 Jan 2021",,1 Bedroom,"Just out
miniflat for rent at Saint Agnes, Yaba
N 800k per year"
4467,yaba,Jibowu Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,2BEDROOM FLAT FOR RENT,1400000.0,,6EEYW,"Updated 12 Feb 2021, Added 20 Jan 2021",,2 Bedroom,"RELATIVELY NEW 2BEDROOM FLAT FOR RENT..
LOCATION: EDMOND CRESCENT YABA LAGOS..
PRICE:1.4MILLION(Per Annum).."
4468,yaba, Onike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,RELATIVELY NEW MINIFLAT,700000.0,,0EGJY,"Updated 12 Feb 2021, Added 05 Feb 2021",,1 Bedroom,"RELATIVELY NEW MINIFLAT FOR RENT..
LOCATION: ONIKE YABA LAGOS..
PRICE:700K(Per Annum)..
NOTE:(THERE WILL BE A SERVICE CHARGE..).."
4469,yaba, Alagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,RELATIVELY NEW 2BEDROOM FLAT,1500000.0,,5EGQA,"Updated 12 Feb 2021, Added 08 Feb 2021",Newly Built,"2 Bedrooms
New","RELATIVELY NEW 2BEDROOM FLAT FOR RENT..
LOCATION: ALAGOMEJI YABA LAGOS..
PRICE:1.5MILLION(Per Annum).."
4470,yaba,"2, akinsoji streetYaba Lagos",2 beds 0 baths 0 Toilets,2,0,0,2 bedroom wing of duplex,1200000.0,,4EGXE,Added 11 Feb 2021,,2 Bedroom,"To let: 2 bedroom wing of duplex at 2, akinsoji str yaba"
4471,yaba,Akoka Yaba Lagos,beds 1 baths 1 Toilets,0,1,1,Newly built self contain at akoka for 400,400000.0,,7EFMR,"Updated 09 Feb 2021, Added 26 Jan 2021",Newly Built,New,"Newly built self contain at akoka
Rent 400
Agreement 100
Commission 100
Caution 50"
4472,yaba,OmoleyeAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Serviced apartment self contained,700.0,,8EEXS,"Updated 09 Feb 2021, Added 19 Jan 2021",,1 Bedroom,"Serviced self con fully furnished for 700
Rent 700k
At alagomeji"
4502,yaba,Waec road yaba Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built mini flat,350000.0,,3EDXM,"Updated 09 Feb 2021, Added 06 Jan 2021",Newly Built,"1 Bedrooms
New","Newly built mini flat for rent at waec road
Rent 350 a yr and half
A&C 60/60
Caution is 30"
4503,yaba,Abule Oja Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Newly built mini flat and self contain at abule oja a yr rent,600000.0,,4DUWS,"Updated 09 Feb 2021, Added 04 Sep 2020",,1 Bedroom,"Newly built mini flat and self con
Mini flat 830 total package
Self con is 500 total package"
4504,yaba,Fola Agoro Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built self contain at Fola agoro for 400 a yr and half,400000.0,,6DUWR,"Updated 09 Feb 2021, Added 04 Sep 2020",Newly Built,"1 Bedrooms
New","Newly built self contain at fola agoro in a calm and gated environment for 400 a yr and half
The room is spacious with a bancony"
4505,yaba,Community road akoka yabaAkoka Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,Newly built 2bedroom flat for rent at community road akoka Rent 1.5m a yr rent,1500000.0,,5EEBW,"Updated 09 Feb 2021, Added 08 Jan 2021",Newly Built,"2 Bedrooms
New","Newly built 2bedroom flat for rent at community road akoka
Features
All room ensuite
Kitchen cabinets
Pop
Rent 1.5m a yr rent
1.3m a yr and half
A&C. 10%/10%
Caution 100k
Inspection fee 3k
Work is on going Everyday"
4506,yaba,Abule Oja Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Pay and pack in serviced miniflat for 500 a year rent,500000.0,,2DQEG,"Updated 09 Feb 2021, Added 23 Jul 2020",Furnished Serviced,"POP Ceiling
All Room Ensuit
1 Bedrooms
Serviced
Furnished","Mini Flat abule oja 500k one year
Serviced apartment
A&C 100/100"
4507,yaba,...Onike Yaba Lagos,4 beds 4 baths 5 Toilets,4,4,5,4bedroom fully detached duplex,2000000.0,,4DYJW,"Updated 09 Feb 2021, Added 16 Oct 2020",Furnished,"4 Bedrooms
Furnished","4 bedroom fully detached duplex at onike. Is in a secure environment. Security wise is fantastic
With street light in the estate.
Features
*adequate water
*all room ensuit
*spacious room
*water heater
Etc
For inspection call me or WhatsApp me inspection fee cost 3k is a one time payment
Jaydee properties Will be expecting your call"
4508,yaba, Fola Agoro Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Newly built miniflat,550000.0,,8DUVE,"Updated 09 Feb 2021, Added 04 Sep 2020",Newly Built,"1 Bedrooms
New","To let

Newly built miniflat wit 2t&2b @ Folagoro Akoka with Pop ceiling, Kitchen cabinet, wardrobe, private balcony, car park, Good road network anywhere Etc....
Price: 550 1/2 year rent not negotiable."
4509,yaba,Onike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built miniflat at onike,550000.0,,1DRUC,"Updated 09 Feb 2021, Added 06 Aug 2020",Newly Built,"1 Bedrooms
New","Spacious and decent miniflat #550k for a year at Onike.g/floor with a prepaid meter.
Tototal package 800k"
4510,yaba,Old yaba roadAdekunle Yaba Lagos,1 beds baths 1 Toilets,1,0,1,Miniflat at old yaba road,300000.0,,5DKNJ,"Updated 09 Feb 2021, Added 14 Jun 2020",,1 Bedroom,Miniflat at old yaba road for 300 1yr and half
4511,yaba,Alagomeji Yaba Lagos,1 beds 1 baths 2 Toilets,1,1,2,Newly built miniflat at alagomeji,650000.0,,0DKNK,"Updated 09 Feb 2021, Added 14 Jun 2020",Newly Built,"POP Ceiling
1 Bedrooms
New",Newly built miniflat at alagomeji for 650000 per annum total package 900
4512,yaba,Off custom Onike Onike Yaba Lagos,beds 1 baths 1 Toilets,0,1,1,Newly built self contain apartment for 400 rent,400000.0,,7DQBJ,"Updated 09 Feb 2021, Added 22 Jul 2020",Furnished Newly Built,"Security
Parking Space
Big Compound
New
Furnished","Newly built self contain apartment for rent
400 2yr rent
A&C 100/100
Caution fee 50"
4513,yaba,Eminiakinola street akoka yabaAkoka Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3 bedroom flat at eminiakinola street akoka yaba Rent 1.6m,1600000.0,,9EEBV,"Updated 09 Feb 2021, Added 08 Jan 2021",Newly Built,"3 Bedrooms
New","Newly built 3 bedroom flat at emini akinola street akoka yaba
Features
All room ensuite
Kitchen cabinets
Parking space
Store
Rent 1.6m.
A&C 10%/10%
Caution 100k
Inspection fee 3k"
4514,yaba,Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built mini flat at waec road for 600,600000.0,,1EDXX,"Updated 09 Feb 2021, Added 06 Jan 2021",Newly Built,"1 Bedrooms
New","Newly built mini flat at waec opposite first bank
600 for 2yrs
700 for a yr and half years
A&C 100/100
Caution 50
Inspection fee 3k"
4515,yaba,Abule Oja Yaba Lagos,4 beds 5 baths 5 Toilets,4,5,5,A 4 bedroom fully detached duplex tolet or lease at abule oja commercial and residential purposes,3000000.0,,4DUYS,"Updated 09 Feb 2021, Added 05 Sep 2020",Furnished,"4 Bedrooms
Furnished",Furnished block of flat at abule oja for 3m And also they can do lease for a long duration For commercial and residential purposes very lovely and spacious affordable price
4516,yaba,Abule Oja Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Service apartment self contain,600000.0,,7DHXK,"Updated 09 Feb 2021, Added 31 May 2020",Newly Built,"Parking Space
24 Hours Security
1 Bedrooms
New","Newly built service apartment self contain at abule oja yaba with parking space, security,lawma,service generator for the whole apartment. Rent 600k Agreement and commission 50/50 caution fee 60"
4518,yaba,...Jibowu Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,0,Newly built self contained,250000.0,,6EDXS,"Updated 09 Feb 2021, Added 06 Jan 2021",Newly Built,,
4519,yaba,Onike Yaba Lagos,1 beds 1 baths Toilets,1,1,0,Serviced apartment mini flat for rent at onike for 700k,700000.0,,5EDXF,"Updated 09 Feb 2021, Added 06 Jan 2021",Serviced,"1 Bedrooms
Serviced","Serviced apartment mini flat at onike Note female only Rent 700 Agreement 120 Commission 120 Caution 50 Serviced fee 20000 every month which entails repairs, cleaning, generator etc Form 5k"
4520,yaba,Alagomeji Yaba Lagos,2 beds 1 baths 2 Toilets,2,1,2,Newly built 2bedroom flat at alagomeji for 1.2m,1200000.0,,4EEK,"Updated 09 Feb 2021, Added 13 Jan 2021",,2 Bedroom,"Newly built 2bedroom flat at alagomeji for 1.2m a yr and half
Agreement and commission
20%//20%
Caution 50k"
